OBJECTID,ID,DNAME2016,District_2016,DCODE2014,DNAME2014,District_2014,SUBREGION,REGION,Households_2014,Population_2014,Male_2014,Female_2014,Area_GIS_km2,Population_Density_2014,Average_Household_Size_2014,Attending_School_6_to_12yr_2014,Not_attending_School_6_to_12yr_2014,Never_been_to_School_15plus_2014,Attended_Primary_15plus_2014,Attended_Secondary_and_above_15plus_2014,Literate_18plus_2014,Not_Literate_18plus_2014,HH_Subsistence_Farming_2014,HH_non_Subsistence_Farming_2014,HH_own_Radio_2014,HH_own_Bicycle_2014,HH_own_Motorcycle_2014,HH_own_Moquito_Net_2014,HH_own_two_sets_Clothing_2014,HH_Salt_available_2014,HH_at_least_two_Meals_a_Day_2014,HH_Wall_temporary_2014,HH_Wall_permanent_2014,HH_Roof_temporary_2014,HH_Roof_permanent_2014,HH_Floor_temporary_2014,HH_Floor_permanent_2014,HH_Unprotected_Drinking_Water_2014,HH_Protected_Drinking_Water_2014,HH_Improved_Toilet_2014,HH_Unimproved_Toilet_2014,HH_No_Toilet_2014,HH_Lighting_Electricity_2014,HH_Lighting_Electricity_2014_percent,HH_Lighting_Paraffin_Lantern_2014,HH_Lighting_Paraffin_Tadooba_2014,HH_Lighting_Other_2014,District_HQ_Electrification_2015_Status,District_HQ_Electrification_2015_Comment,Shape_Length,Shape_Area
76,74.000000000000000,MASAKA,Masaka,105.000000000000000,MASAKA,Masaka,CENTRAL 1,CENTRAL REGION,75777.000000000000000,297004.000000000000000,145552.000000000000000,151452.000000000000000,2197.311736614030000,135.166983842570910,3.919447853570345,55883.000000000000000,2581.000000000000000,12196.000000000000000,73422.000000000000000,68302.000000000000000,115764.000000000000000,19297.000000000000000,32062.000000000000000,43715.000000000000000,53008.000000000000000,20230.000000000000000,9246.000000000000000,67213.000000000000000,72396.000000000000000,72517.000000000000000,66139.000000000000000,12994.000000000000000,62783.000000000000000,1961.000000000000000,73816.000000000000000,26579.000000000000000,49198.000000000000000,23358.000000000000000,52419.000000000000000,21700.000000000000000,50534.000000000000000,3543.000000000000000,28470.000000000000000,37.570766855378281,9994.000000000000000,31878.000000000000000,5435.000000000000000,Electrified,,245443.076329236410000,2197327380.545006800000000
77,75.000000000000000,MASINDI,Masindi,409.000000000000000,MASINDI,Masindi,WESTERN,WESTERN REGION,64929.000000000000000,291113.000000000000000,148121.000000000000000,142992.000000000000000,3920.833709923706900,74.247729319197418,4.483558964407275,50150.000000000000000,7132.000000000000000,22455.000000000000000,78868.000000000000000,48279.000000000000000,88795.000000000000000,42165.000000000000000,43418.000000000000000,21511.000000000000000,35293.000000000000000,20347.000000000000000,6535.000000000000000,59687.000000000000000,61019.000000000000000,62804.000000000000000,61486.000000000000000,31304.000000000000000,33625.000000000000000,22709.000000000000000,42220.000000000000000,41196.000000000000000,23733.000000000000000,11820.000000000000000,53109.000000000000000,15037.000000000000000,46249.000000000000000,3643.000000000000000,13367.000000000000000,20.587102835404828,7156.000000000000000,36688.000000000000000,7718.000000000000000,Electrified,,416073.445213515200000,3920876414.825806100000000
78,76.000000000000000,MAYUGE,Mayuge,214.000000000000000,MAYUGE,Mayuge,EAST CENTRAL,EASTERN REGION,95533.000000000000000,473239.000000000000000,229252.000000000000000,243987.000000000000000,3381.242199937800700,139.960101056560030,4.953670459422399,95676.000000000000000,12852.000000000000000,45613.000000000000000,120854.000000000000000,59896.000000000000000,117270.000000000000000,76961.000000000000000,70811.000000000000000,24722.000000000000000,58573.000000000000000,38729.000000000000000,6311.000000000000000,75065.000000000000000,80569.000000000000000,90084.000000000000000,90145.000000000000000,41197.000000000000000,54336.000000000000000,18894.000000000000000,76639.000000000000000,70315.000000000000000,25218.000000000000000,28270.000000000000000,67263.000000000000000,16570.000000000000000,67693.000000000000000,11270.000000000000000,9319.000000000000000,9.754744433860550,5142.000000000000000,68633.000000000000000,12439.000000000000000,Electrified,,460601.404806759670000,3381268637.806965800000000
79,77.000000000000000,MBALE,Mbale,209.000000000000000,MBALE,Mbale,ELGON,EASTERN REGION,108813.000000000000000,488960.000000000000000,233339.000000000000000,255621.000000000000000,518.589827828814010,942.864618164869280,4.493580730243629,90979.000000000000000,9564.000000000000000,28752.000000000000000,123185.000000000000000,107460.000000000000000,158798.000000000000000,65559.000000000000000,61277.000000000000000,47536.000000000000000,64681.000000000000000,18615.000000000000000,5403.000000000000000,101807.000000000000000,99040.000000000000000,102422.000000000000000,98368.000000000000000,60025.000000000000000,48788.000000000000000,3437.000000000000000,105376.000000000000000,70705.000000000000000,38108.000000000000000,12157.000000000000000,96656.000000000000000,23592.000000000000000,80067.000000000000000,5154.000000000000000,26444.000000000000000,24.302243298135334,16597.000000000000000,57023.000000000000000,8749.000000000000000,Electrified,,134480.061653345770000,518594830.220855590000000
80,78.000000000000000,MBARARA,Mbarara,410.000000000000000,MBARARA,Mbarara,SOUTH WESTERN,WESTERN REGION,113071.000000000000000,472629.000000000000000,230082.000000000000000,242547.000000000000000,1816.552504225112900,260.179102393525060,4.179931193674770,81302.000000000000000,6095.000000000000000,33001.000000000000000,126076.000000000000000,104236.000000000000000,190032.000000000000000,42240.000000000000000,59531.000000000000000,53540.000000000000000,80439.000000000000000,29617.000000000000000,11551.000000000000000,105840.000000000000000,105732.000000000000000,109025.000000000000000,103553.000000000000000,57452.000000000000000,55619.000000000000000,2495.000000000000000,110576.000000000000000,56308.000000000000000,56763.000000000000000,41622.000000000000000,71449.000000000000000,20494.000000000000000,91561.000000000000000,1016.000000000000000,37886.000000000000000,33.506380946484953,16561.000000000000000,47239.000000000000000,11385.000000000000000,Electrified,,261849.562508397790000,1816564960.420272600000000
81,79.000000000000000,MITOOMA,Mitooma,423.000000000000000,MITOOMA,Mitooma,SOUTH WESTERN,WESTERN REGION,39817.000000000000000,183444.000000000000000,86484.000000000000000,96960.000000000000000,543.902346062234070,337.273779618906250,4.607177838611649,36590.000000000000000,2593.000000000000000,16303.000000000000000,52068.000000000000000,27048.000000000000000,60589.000000000000000,21164.000000000000000,32497.000000000000000,7320.000000000000000,27610.000000000000000,8594.000000000000000,3052.000000000000000,38891.000000000000000,35523.000000000000000,37731.000000000000000,36236.000000000000000,29715.000000000000000,10102.000000000000000,2300.000000000000000,37517.000000000000000,31052.000000000000000,8765.000000000000000,20597.000000000000000,19220.000000000000000,5890.000000000000000,33548.000000000000000,379.000000000000000,4158.000000000000000,10.442775698822111,6097.000000000000000,26013.000000000000000,3549.000000000000000,Electrified,,144899.447964181160000,543905985.853039740000000
82,80.000000000000000,MITYANA,Mityana,115.000000000000000,MITYANA,Mityana,CENTRAL 2,CENTRAL REGION,79903.000000000000000,328964.000000000000000,165717.000000000000000,163247.000000000000000,1582.529321033980500,207.872293819531960,4.117041913319900,64562.000000000000000,3746.000000000000000,18094.000000000000000,88018.000000000000000,63633.000000000000000,116997.000000000000000,30251.000000000000000,50426.000000000000000,29477.000000000000000,57455.000000000000000,20264.000000000000000,10597.000000000000000,71149.000000000000000,74777.000000000000000,76932.000000000000000,70377.000000000000000,25283.000000000000000,54620.000000000000000,2228.000000000000000,77675.000000000000000,41501.000000000000000,38402.000000000000000,39778.000000000000000,40125.000000000000000,20250.000000000000000,57453.000000000000000,2200.000000000000000,18362.000000000000000,22.980363690975310,8089.000000000000000,46014.000000000000000,7438.000000000000000,Electrified,,229303.901535329150000,1582543056.745833600000000
83,81.000000000000000,MOROTO,Moroto,308.000000000000000,MOROTO,Moroto,KARAMOJA,NORTHERN REGION,22084.000000000000000,103432.000000000000000,49746.000000000000000,53686.000000000000000,3546.130368236082200,29.167568380022416,4.683571816699873,4967.000000000000000,16649.000000000000000,36398.000000000000000,5505.000000000000000,6911.000000000000000,9416.000000000000000,33040.000000000000000,10315.000000000000000,11769.000000000000000,3181.000000000000000,2433.000000000000000,708.000000000000000,21171.000000000000000,10032.000000000000000,16708.000000000000000,10769.000000000000000,20046.000000000000000,2038.000000000000000,14897.000000000000000,7187.000000000000000,18256.000000000000000,3828.000000000000000,3433.000000000000000,18651.000000000000000,1162.000000000000000,3778.000000000000000,17144.000000000000000,1985.000000000000000,8.988407897120087,600.000000000000000,632.000000000000000,18867.000000000000000,Electrified,,335632.018036136460000,3546174617.782807800000000
84,82.000000000000000,MOYO,Moyo,309.000000000000000,MOYO,Moyo,WEST NILE,NORTHERN REGION,25881.000000000000000,139012.000000000000000,68940.000000000000000,70072.000000000000000,1889.959088228737100,73.552914910069063,5.371198949035972,26104.000000000000000,4596.000000000000000,10945.000000000000000,37785.000000000000000,22964.000000000000000,41840.000000000000000,19366.000000000000000,22207.000000000000000,3674.000000000000000,13706.000000000000000,9108.000000000000000,2682.000000000000000,25489.000000000000000,24049.000000000000000,24798.000000000000000,23029.000000000000000,12471.000000000000000,13410.000000000000000,22262.000000000000000,3619.000000000000000,20280.000000000000000,5601.000000000000000,1877.000000000000000,24004.000000000000000,3911.000000000000000,20298.000000000000000,1672.000000000000000,2997.000000000000000,11.579923496000927,4579.000000000000000,8477.000000000000000,9828.000000000000000,Electrified,,243531.261578783390000,1889985742.045668800000000
85,83.000000000000000,MPIGI,Mpigi,106.000000000000000,MPIGI,Mpigi,CENTRAL 1,CENTRAL REGION,60523.000000000000000,250548.000000000000000,125404.000000000000000,125144.000000000000000,1524.260317456734100,164.373497840608680,4.139715480065430,49475.000000000000000,2868.000000000000000,13133.000000000000000,63510.000000000000000,49413.000000000000000,87564.000000000000000,22187.000000000000000,35849.000000000000000,24674.000000000000000,43333.000000000000000,16113.000000000000000,7328.000000000000000,52191.000000000000000,55558.000000000000000,57500.000000000000000,53301.000000000000000,13330.000000000000000,47193.000000000000000,1421.000000000000000,59102.000000000000000,25609.000000000000000,34914.000000000000000,21801.000000000000000,38722.000000000000000,17584.000000000000000,40948.000000000000000,1991.000000000000000,13765.000000000000000,22.743419856913903,9285.000000000000000,31382.000000000000000,6091.000000000000000,Electrified,,245073.278632937230000,1524272595.950790400000000
86,84.000000000000000,MUBENDE,Mubende,107.000000000000000,MUBENDE,Mubende,CENTRAL 2,CENTRAL REGION,151273.000000000000000,684348.000000000000000,346654.000000000000000,337694.000000000000000,4629.523117110538800,147.822568910105700,4.523926940035565,126145.000000000000000,15566.000000000000000,59279.000000000000000,197499.000000000000000,81899.000000000000000,208517.000000000000000,87134.000000000000000,119805.000000000000000,31468.000000000000000,104534.000000000000000,38783.000000000000000,20263.000000000000000,138625.000000000000000,134702.000000000000000,145958.000000000000000,135866.000000000000000,86389.000000000000000,64884.000000000000000,14689.000000000000000,136584.000000000000000,109093.000000000000000,42180.000000000000000,99278.000000000000000,51995.000000000000000,25749.000000000000000,120613.000000000000000,4911.000000000000000,22119.000000000000000,14.621908734539540,10598.000000000000000,100909.000000000000000,17647.000000000000000,Electrified,,371695.709958676950000,4629563720.133826300000000
87,85.000000000000000,MUKONO,Mukono,108.000000000000000,MUKONO,Mukono,CENTRAL 2,CENTRAL REGION,144632.000000000000000,596804.000000000000000,289757.000000000000000,307047.000000000000000,4081.606303932006500,146.217923915167940,4.126362077548537,110002.000000000000000,5999.000000000000000,29910.000000000000000,129428.000000000000000,158206.000000000000000,228475.000000000000000,49157.000000000000000,61856.000000000000000,82776.000000000000000,92507.000000000000000,29937.000000000000000,15969.000000000000000,124410.000000000000000,136463.000000000000000,138724.000000000000000,124267.000000000000000,27693.000000000000000,116939.000000000000000,7281.000000000000000,137351.000000000000000,47787.000000000000000,96845.000000000000000,34473.000000000000000,110159.000000000000000,47376.000000000000000,90102.000000000000000,7154.000000000000000,48299.000000000000000,33.394407876541841,21744.000000000000000,59811.000000000000000,14778.000000000000000,Electrified,,498393.912219182120000,4081638859.134447100000000
88,86.000000000000000,NAKAPIRIPIRIT,Nakapiripirit,311.000000000000000,NAKAPIRIPIRIT,Nakapiripirit,KARAMOJA,NORTHERN REGION,25411.000000000000000,156690.000000000000000,74578.000000000000000,82112.000000000000000,4182.081261238548000,37.466990766601064,6.166227224430365,6087.000000000000000,22617.000000000000000,52056.000000000000000,8175.000000000000000,5963.000000000000000,9086.000000000000000,40719.000000000000000,21273.000000000000000,4138.000000000000000,3247.000000000000000,3245.000000000000000,447.000000000000000,23613.000000000000000,12885.000000000000000,21500.000000000000000,16759.000000000000000,24654.000000000000000,757.000000000000000,21956.000000000000000,3455.000000000000000,24152.000000000000000,1259.000000000000000,4869.000000000000000,20542.000000000000000,1380.000000000000000,3622.000000000000000,20409.000000000000000,728.000000000000000,2.864901027114242,830.000000000000000,560.000000000000000,23293.000000000000000,Electrified,,357916.850257083080000,4182127788.588944400000000
89,87.000000000000000,NAKASEKE,Nakaseke,116.000000000000000,NAKASEKE,Nakaseke,CENTRAL 2,CENTRAL REGION,43167.000000000000000,197373.000000000000000,104795.000000000000000,92578.000000000000000,3475.359195454069300,56.792115260538544,4.572312182917506,36070.000000000000000,2632.000000000000000,16192.000000000000000,47373.000000000000000,32163.000000000000000,60803.000000000000000,22501.000000000000000,28920.000000000000000,14247.000000000000000,29125.000000000000000,15008.000000000000000,6697.000000000000000,38500.000000000000000,40303.000000000000000,41607.000000000000000,37439.000000000000000,14502.000000000000000,28665.000000000000000,5452.000000000000000,37715.000000000000000,23642.000000000000000,19525.000000000000000,11882.000000000000000,31285.000000000000000,11854.000000000000000,29842.000000000000000,1471.000000000000000,8337.000000000000000,19.313364375564667,6060.000000000000000,23817.000000000000000,4953.000000000000000,Electrified,,316527.541769355650000,3475392956.136667700000000
90,88.000000000000000,NAKASONGOLA,Nakasongola,109.000000000000000,NAKASONGOLA,Nakasongola,CENTRAL 2,CENTRAL REGION,36314.000000000000000,181795.000000000000000,93323.000000000000000,88472.000000000000000,3508.458666876400000,51.816201147341175,5.006195957481963,35598.000000000000000,3531.000000000000000,12355.000000000000000,48075.000000000000000,29193.000000000000000,55071.000000000000000,21941.000000000000000,22672.000000000000000,13642.000000000000000,22293.000000000000000,18103.000000000000000,5382.000000000000000,33262.000000000000000,32425.000000000000000,34290.000000000000000,32791.000000000000000,16673.000000000000000,19641.000000000000000,10155.000000000000000,26159.000000000000000,23571.000000000000000,12743.000000000000000,13180.000000000000000,23134.000000000000000,8125.000000000000000,22717.000000000000000,5472.000000000000000,5775.000000000000000,15.902957537038057,5085.000000000000000,15205.000000000000000,10249.000000000000000,Electrified,,314343.874498390240000,3508494612.162996800000000
91,89.000000000000000,NAMAYINGO,Namayingo,230.000000000000000,NAMAYINGO,Namayingo,EAST CENTRAL,EASTERN REGION,42942.000000000000000,215443.000000000000000,106303.000000000000000,109140.000000000000000,4664.012257488089700,46.192631602566102,5.017069535652741,43265.000000000000000,6475.000000000000000,17000.000000000000000,59977.000000000000000,24592.000000000000000,50414.000000000000000,37251.000000000000000,32414.000000000000000,10528.000000000000000,23057.000000000000000,18998.000000000000000,2190.000000000000000,40053.000000000000000,35968.000000000000000,39635.000000000000000,38735.000000000000000,34297.000000000000000,8645.000000000000000,22287.000000000000000,20655.000000000000000,35880.000000000000000,7062.000000000000000,24273.000000000000000,18669.000000000000000,6120.000000000000000,27578.000000000000000,9244.000000000000000,2124.000000000000000,4.946206511108006,2967.000000000000000,33215.000000000000000,4636.000000000000000,Electrified,,394526.297135236320000,4664046895.798777600000000
92,90.000000000000000,NAMUTUMBA,Namutumba,224.000000000000000,NAMUTUMBA,Namutumba,EAST CENTRAL,EASTERN REGION,45322.000000000000000,252557.000000000000000,123911.000000000000000,128646.000000000000000,813.754668294879250,310.360124297906000,5.572503419972640,53039.000000000000000,5818.000000000000000,22769.000000000000000,62596.000000000000000,32367.000000000000000,59593.000000000000000,40549.000000000000000,39179.000000000000000,6143.000000000000000,27334.000000000000000,23853.000000000000000,2720.000000000000000,43672.000000000000000,37545.000000000000000,43392.000000000000000,43200.000000000000000,14482.000000000000000,30840.000000000000000,10776.000000000000000,34546.000000000000000,33304.000000000000000,12018.000000000000000,7509.000000000000000,37813.000000000000000,7942.000000000000000,34219.000000000000000,3161.000000000000000,2941.000000000000000,6.489122280570142,2558.000000000000000,33003.000000000000000,6820.000000000000000,Electrified,,135475.866105329300000,813762329.100917700000000
93,91.000000000000000,NAPAK,Napak,327.000000000000000,NAPAK,Napak,KARAMOJA,NORTHERN REGION,26764.000000000000000,142224.000000000000000,65518.000000000000000,76706.000000000000000,4473.350279186887700,31.793620245149185,5.314003885816769,6614.000000000000000,25558.000000000000000,53589.000000000000000,9028.000000000000000,7024.000000000000000,11128.000000000000000,48482.000000000000000,21211.000000000000000,5553.000000000000000,4054.000000000000000,6286.000000000000000,394.000000000000000,25077.000000000000000,12265.000000000000000,20901.000000000000000,12814.000000000000000,25784.000000000000000,980.000000000000000,20691.000000000000000,6073.000000000000000,25514.000000000000000,1250.000000000000000,3738.000000000000000,23026.000000000000000,1297.000000000000000,7171.000000000000000,18296.000000000000000,763.000000000000000,2.850844417874757,680.000000000000000,1094.000000000000000,24227.000000000000000,Electrified,,350748.835061013470000,4473404164.104695300000000
94,92.000000000000000,NEBBI,Nebbi,310.000000000000000,NEBBI,Nebbi,WEST NILE,NORTHERN REGION,77503.000000000000000,396509.000000000000000,190905.000000000000000,205604.000000000000000,2024.252805639943500,195.879190037554820,5.116047120756616,67026.000000000000000,19023.000000000000000,39100.000000000000000,118856.000000000000000,40081.000000000000000,101813.000000000000000,68281.000000000000000,65880.000000000000000,11623.000000000000000,32431.000000000000000,23342.000000000000000,6627.000000000000000,75196.000000000000000,62262.000000000000000,66970.000000000000000,63728.000000000000000,67692.000000000000000,9811.000000000000000,62586.000000000000000,14917.000000000000000,67699.000000000000000,9804.000000000000000,27985.000000000000000,49518.000000000000000,15525.000000000000000,49261.000000000000000,12717.000000000000000,4955.000000000000000,6.393300904481117,11750.000000000000000,54327.000000000000000,6471.000000000000000,Electrified,"Independent Grid, powered by Nyagak I Hydropower, Operated by WENRECO",250586.000858105310000,2024277359.550350700000000
95,93.000000000000000,NGORA,Ngora,231.000000000000000,NGORA,Ngora,TESO,EASTERN REGION,23695.000000000000000,141919.000000000000000,68414.000000000000000,73505.000000000000000,721.011345759707980,196.833241022669650,5.989407047900401,28785.000000000000000,3583.000000000000000,9058.000000000000000,38989.000000000000000,21616.000000000000000,39865.000000000000000,19496.000000000000000,20016.000000000000000,3679.000000000000000,13638.000000000000000,13470.000000000000000,1689.000000000000000,22710.000000000000000,20059.000000000000000,21736.000000000000000,20936.000000000000000,17456.000000000000000,6239.000000000000000,17186.000000000000000,6509.000000000000000,18718.000000000000000,4977.000000000000000,1876.000000000000000,21819.000000000000000,4032.000000000000000,16076.000000000000000,3587.000000000000000,1546.000000000000000,6.524583245410424,1368.000000000000000,6273.000000000000000,14508.000000000000000,Electrified,,138966.164721282550000,721018910.875143410000000
96,94.000000000000000,NTOROKO,Ntoroko,424.000000000000000,NTOROKO,Ntoroko,WESTERN,WESTERN REGION,13942.000000000000000,67005.000000000000000,34038.000000000000000,32967.000000000000000,1400.857750900907100,47.831408975613932,4.805981925118347,11455.000000000000000,3045.000000000000000,8308.000000000000000,17435.000000000000000,8398.000000000000000,19424.000000000000000,12189.000000000000000,7054.000000000000000,6888.000000000000000,7527.000000000000000,2958.000000000000000,1520.000000000000000,13189.000000000000000,11894.000000000000000,12697.000000000000000,12712.000000000000000,12640.000000000000000,1302.000000000000000,3010.000000000000000,10932.000000000000000,12029.000000000000000,1913.000000000000000,5965.000000000000000,7977.000000000000000,3809.000000000000000,8570.000000000000000,1563.000000000000000,1531.000000000000000,10.981207861139005,1339.000000000000000,7276.000000000000000,3796.000000000000000,Electrified,,238268.843056372600000,1400871030.890854800000000
97,95.000000000000000,NTUNGAMO,Ntungamo,411.000000000000000,NTUNGAMO,Ntungamo,SOUTH WESTERN,WESTERN REGION,101836.000000000000000,483841.000000000000000,232469.000000000000000,251372.000000000000000,2027.134995198946900,238.682180094530370,4.751178365214659,92918.000000000000000,9178.000000000000000,51442.000000000000000,134558.000000000000000,63964.000000000000000,157004.000000000000000,59684.000000000000000,81062.000000000000000,20774.000000000000000,72404.000000000000000,32853.000000000000000,9188.000000000000000,98443.000000000000000,91370.000000000000000,97474.000000000000000,91055.000000000000000,82312.000000000000000,19524.000000000000000,5236.000000000000000,96600.000000000000000,78046.000000000000000,23790.000000000000000,43030.000000000000000,58806.000000000000000,15711.000000000000000,84581.000000000000000,1544.000000000000000,12701.000000000000000,12.472013826151853,12932.000000000000000,67412.000000000000000,8791.000000000000000,Electrified,,252660.431001026270000,2027147596.627678400000000
98,96.000000000000000,NWOYA,Nwoya,328.000000000000000,NWOYA,Nwoya,ACHOLI,NORTHERN REGION,26231.000000000000000,133506.000000000000000,65969.000000000000000,67537.000000000000000,4729.392556408988600,28.228995247831708,5.089626777477031,25246.000000000000000,4404.000000000000000,10810.000000000000000,39602.000000000000000,13827.000000000000000,34016.000000000000000,21132.000000000000000,23901.000000000000000,2330.000000000000000,12780.000000000000000,11643.000000000000000,2276.000000000000000,3001.000000000000000,22026.000000000000000,24118.000000000000000,21240.000000000000000,24571.000000000000000,1660.000000000000000,23160.000000000000000,3071.000000000000000,24900.000000000000000,1331.000000000000000,15982.000000000000000,10249.000000000000000,3376.000000000000000,16452.000000000000000,6403.000000000000000,1380.000000000000000,5.260950783424192,2433.000000000000000,19841.000000000000000,2577.000000000000000,Grid Connection Under Construction,Construction works are ongoing.,420917.022380611860000,4729450684.778032300000000
99,115.000000000000000,OMORO,Omoro,304.000000000000000,GULU,Gulu,ACHOLI,NORTHERN REGION,31603.000000000000000,160732.000000000000000,78837.000000000000000,81895.000000000000000,1564.979607321868800,102.705491654973560,5.085972850678733,31754.000000000000000,4676.000000000000000,11672.000000000000000,46992.000000000000000,21213.000000000000000,44138.000000000000000,23771.000000000000000,28367.000000000000000,3236.000000000000000,16209.000000000000000,17102.000000000000000,2176.000000000000000,29603.000000000000000,26988.000000000000000,30049.000000000000000,26044.000000000000000,28496.000000000000000,3107.000000000000000,27279.000000000000000,4324.000000000000000,29320.000000000000000,2283.000000000000000,12368.000000000000000,19235.000000000000000,5305.000000000000000,20465.000000000000000,5833.000000000000000,1737.000000000000000,5.496313641110021,6831.000000000000000,20603.000000000000000,2432.000000000000000,,,252958.015181182940000,1564999274.037378800000000
100,97.000000000000000,OTUKE,Otuke,329.000000000000000,OTUKE,Otuke,LANGO,NORTHERN REGION,21957.000000000000000,104254.000000000000000,51187.000000000000000,53067.000000000000000,1650.422791536396300,63.168056412350460,4.748098556269071,18214.000000000000000,4746.000000000000000,10992.000000000000000,29764.000000000000000,11250.000000000000000,28775.000000000000000,15499.000000000000000,19881.000000000000000,2076.000000000000000,9498.000000000000000,13189.000000000000000,925.000000000000000,21515.000000000000000,17284.000000000000000,19315.000000000000000,14618.000000000000000,19945.000000000000000,2012.000000000000000,19008.000000000000000,2949.000000000000000,20601.000000000000000,1356.000000000000000,6781.000000000000000,15176.000000000000000,2896.000000000000000,13392.000000000000000,5669.000000000000000,992.000000000000000,4.517921391811267,2432.000000000000000,10617.000000000000000,7916.000000000000000,Electrified,,309278.735432341930000,1650442972.982412600000000
101,98.000000000000000,OYAM,Oyam,321.000000000000000,OYAM,Oyam,LANGO,NORTHERN REGION,76615.000000000000000,383644.000000000000000,187121.000000000000000,196523.000000000000000,2248.311192237143100,170.636521013917870,5.007426744110161,67050.000000000000000,19847.000000000000000,30217.000000000000000,119994.000000000000000,41129.000000000000000,107456.000000000000000,55410.000000000000000,69796.000000000000000,6819.000000000000000,42359.000000000000000,45326.000000000000000,4139.000000000000000,73575.000000000000000,64886.000000000000000,72384.000000000000000,69304.000000000000000,62335.000000000000000,14280.000000000000000,58104.000000000000000,18511.000000000000000,68106.000000000000000,8509.000000000000000,25797.000000000000000,50818.000000000000000,11394.000000000000000,58574.000000000000000,6647.000000000000000,5366.000000000000000,7.003850420935848,14995.000000000000000,42192.000000000000000,14062.000000000000000,Electrified,,246243.166107314960000,2248338263.421438200000000
102,99.000000000000000,PADER,Pader,312.000000000000000,PADER,Pader,ACHOLI,NORTHERN REGION,34223.000000000000000,178004.000000000000000,86635.000000000000000,91369.000000000000000,3331.055941495566500,53.437709581088676,5.201297373111650,34543.000000000000000,6436.000000000000000,18167.000000000000000,45422.000000000000000,23681.000000000000000,43653.000000000000000,30182.000000000000000,29577.000000000000000,4646.000000000000000,14179.000000000000000,17218.000000000000000,1826.000000000000000,32364.000000000000000,25410.000000000000000,30363.000000000000000,26841.000000000000000,29953.000000000000000,4270.000000000000000,29461.000000000000000,4762.000000000000000,31236.000000000000000,2987.000000000000000,8940.000000000000000,25283.000000000000000,8564.000000000000000,14058.000000000000000,11601.000000000000000,2627.000000000000000,7.676124243929521,7804.000000000000000,17342.000000000000000,6450.000000000000000,Electrified,Operated by PACMECS,383492.476162426700000,3331099423.294467000000000
103,100.000000000000000,PALLISA,Pallisa,210.000000000000000,PALLISA,Pallisa,TESO,EASTERN REGION,65777.000000000000000,386889.000000000000000,188124.000000000000000,198765.000000000000000,1095.054039992227200,353.305851465326950,5.881827994587774,80822.000000000000000,9227.000000000000000,26476.000000000000000,104551.000000000000000,50888.000000000000000,88673.000000000000000,64684.000000000000000,57504.000000000000000,8273.000000000000000,32187.000000000000000,30031.000000000000000,4527.000000000000000,63404.000000000000000,50280.000000000000000,60692.000000000000000,62130.000000000000000,30566.000000000000000,35211.000000000000000,25966.000000000000000,39811.000000000000000,51755.000000000000000,14022.000000000000000,6022.000000000000000,59755.000000000000000,11886.000000000000000,50100.000000000000000,3791.000000000000000,3825.000000000000000,5.815102543442237,4534.000000000000000,43190.000000000000000,14228.000000000000000,Electrified,,227464.676437623190000,1095065006.752724900000000
104,101.000000000000000,RAKAI,Rakai,110.000000000000000,RAKAI,Rakai,CENTRAL 1,CENTRAL REGION,116601.000000000000000,516309.000000000000000,254366.000000000000000,261943.000000000000000,4039.669375297882200,127.809717091495330,4.427998044613682,104636.000000000000000,11840.000000000000000,40767.000000000000000,147460.000000000000000,63168.000000000000000,158612.000000000000000,60324.000000000000000,85529.000000000000000,31072.000000000000000,80819.000000000000000,39533.000000000000000,16454.000000000000000,108769.000000000000000,105185.000000000000000,112661.000000000000000,105485.000000000000000,48537.000000000000000,68064.000000000000000,9488.000000000000000,107113.000000000000000,73964.000000000000000,42637.000000000000000,82800.000000000000000,33801.000000000000000,21286.000000000000000,90025.000000000000000,5290.000000000000000,17134.000000000000000,14.694556650457544,11002.000000000000000,79922.000000000000000,8543.000000000000000,Electrified,,323624.185184437840000,4039696226.140526300000000
105,116.000000000000000,RUBANDA,Rubanda,404.000000000000000,KABALE,Kabale,SOUTH WESTERN,WESTERN REGION,43354.000000000000000,196896.000000000000000,92011.000000000000000,104885.000000000000000,687.636723417448020,286.337237809896750,4.541587858098446,37907.000000000000000,3469.000000000000000,18066.000000000000000,62461.000000000000000,22722.000000000000000,64672.000000000000000,24821.000000000000000,38927.000000000000000,4427.000000000000000,31908.000000000000000,6579.000000000000000,1355.000000000000000,42093.000000000000000,39107.000000000000000,41590.000000000000000,39933.000000000000000,39785.000000000000000,3569.000000000000000,830.000000000000000,42524.000000000000000,36440.000000000000000,6914.000000000000000,11449.000000000000000,31905.000000000000000,4267.000000000000000,38690.000000000000000,397.000000000000000,2590.000000000000000,5.974073903215390,5799.000000000000000,18736.000000000000000,16229.000000000000000,,,158990.018835119500000,687640699.483076570000000
